dataset,model,series_id,fg_code,fg_category,forecast_p50,safety_stock,reorder_point,target_max,on_hand_inventory,suggested_order_qty
C,XGBOOST,26__FG076,FG076,Talc,5005.664279513889,1615.0,6120.0,11126.0,8463.0,2663.0
C,XGBOOST,26__FG077,FG077,Talc,16358.704644097224,1018.0,12469.0,28828.0,35500.0,0.0
C,XGBOOST,26__FG079,FG079,Talc,13823.797634548611,8429.0,19488.0,33312.0,41136.0,0.0
C,XGBOOST,26__FG080,FG080,Talc,20420.25759548611,4881.0,22579.0,42999.0,67512.0,0.0
C,XGBOOST,26__FG082,FG082,Home Care,31958.141710069445,4582.0,33344.0,65302.0,88976.0,0.0
C,XGBOOST,26__FG084,FG084,Home Care,21226.217664930555,2728.0,25369.0,46595.0,36274.0,10321.0
C,XGBOOST,26__FG085,FG085,Home Care,7579.360134548611,2509.0,8825.0,16404.0,11710.0,4694.0
C,XGBOOST,26__FG087,FG087,Home Care,31599.451171875,2846.0,16539.0,48138.0,96793.0,0.0
C,XGBOOST,26__FG088,FG088,Home Care,22680.80056423611,7717.0,21325.0,44006.0,54896.0,0.0
C,XGBOOST,26__FG089,FG089,Home Care,15773.387912326389,4139.0,19387.0,35160.0,43395.0,0.0
C,XGBOOST,26__FG090,FG090,Home Care,10516.870334201389,5636.0,17906.0,28423.0,28789.0,0.0
C,XGBOOST,26__FG091,FG091,Home Care,22979.75564236111,3149.0,22299.0,45279.0,70387.0,0.0
C,XGBOOST,26__FG097,FG097,Baby Care,7306.8603515625,524.0,4177.0,11484.0,20832.0,0.0
C,XGBOOST,26__FG099,FG099,Combo,6287.924207899306,3053.0,7874.0,14162.0,15817.0,0.0
C,XGBOOST,26__FG100,FG100,Combo,5256.909939236111,973.0,3251.0,8508.0,7678.0,830.0
C,XGBOOST,26__FG101,FG101,Combo,5690.352430555556,1933.0,8003.0,13693.0,15838.0,0.0
C,XGBOOST,26__FG103,FG103,Combo,4977.849446614583,943.0,5921.0,10899.0,7960.0,2939.0
C,XGBOOST,27__FG005,FG005,Soap,41514.74001736111,15991.0,49203.0,90718.0,100025.0,0.0
C,XGBOOST,27__FG007,FG007,Soap,41158.825086805555,3762.0,25713.0,66872.0,157481.0,0.0
C,XGBOOST,27__FG008,FG008,Soap,43791.31814236111,13429.0,57220.0,101011.0,87196.0,13815.0
C,XGBOOST,27__FG009,FG009,Soap,39504.061631944445,2664.0,27683.0,67187.0,48748.0,18439.0
C,XGBOOST,27__FG010,FG010,Soap,90579.07899305556,6433.0,48703.0,139282.0,206846.0,0.0
C,XGBOOST,27__FG011,FG011,Soap,73088.92447916667,11858.0,75202.0,148291.0,132511.0,15780.0
C,XGBOOST,27__FG013,FG013,Soap,87611.35590277778,28957.0,125329.0,212940.0,271293.0,0.0
C,XGBOOST,27__FG014,FG014,Soap,65954.11501736111,8221.0,74175.0,140129.0,118844.0,21285.0
C,XGBOOST,27__FG016,FG016,Shampoo,26885.339409722223,5151.0,32036.0,58921.0,44328.0,14593.0
C,XGBOOST,27__FG018,FG018,Shampoo,35524.842664930555,10102.0,25496.0,61021.0,64200.0,0.0
C,XGBOOST,27__FG021,FG021,Shampoo,44903.77777777778,5819.0,38748.0,83652.0,48051.0,35601.0
C,XGBOOST,27__FG022,FG022,Shampoo,55122.244791666664,5451.0,42199.0,97321.0,95588.0,1733.0
C,XGBOOST,27__FG024,FG024,Shampoo,41096.62673611111,5203.0,50409.0,91506.0,119491.0,0.0
C,XGBOOST,27__FG025,FG025,Shampoo,25165.492838541668,5190.0,31194.0,56359.0,65690.0,0.0
C,XGBOOST,27__FG028,FG028,Shampoo,39040.524739583336,10535.0,53480.0,92521.0,91587.0,934.0
C,XGBOOST,27__FG030,FG030,Shampoo,47359.74175347222,3815.0,41703.0,89063.0,123782.0,0.0
C,XGBOOST,27__FG034,FG034,Liquid Wash,46295.374131944445,7349.0,49015.0,95310.0,137550.0,0.0
C,XGBOOST,27__FG035,FG035,Liquid Wash,36612.638671875,8952.0,51667.0,88280.0,73612.0,14668.0
C,XGBOOST,27__FG036,FG036,Liquid Wash,43156.325520833336,7581.0,29159.0,72315.0,132265.0,0.0
C,XGBOOST,27__FG037,FG037,Liquid Wash,18164.657552083332,3729.0,23105.0,41270.0,42583.0,0.0
C,XGBOOST,27__FG040,FG040,Liquid Wash,21262.582682291668,3335.0,21054.0,42317.0,32295.0,10022.0
C,XGBOOST,27__FG042,FG042,Liquid Wash,23541.450303819445,3798.0,26555.0,50096.0,58559.0,0.0
C,XGBOOST,27__FG044,FG044,Diaper,47043.54123263889,5721.0,44924.0,91968.0,64918.0,27050.0
C,XGBOOST,27__FG047,FG047,Diaper,20210.961588541668,4591.0,20086.0,40297.0,58000.0,0.0
C,XGBOOST,27__FG048,FG048,Diaper,36272.97482638889,6467.0,46367.0,82640.0,67850.0,14790.0
C,XGBOOST,27__FG051,FG051,Diaper,19947.205946180555,1356.0,20638.0,40585.0,40953.0,0.0
C,XGBOOST,27__FG054,FG054,Diaper,69061.60763888889,37390.0,94941.0,164003.0,113284.0,50719.0
C,XGBOOST,27__FG058,FG058,Sanitary,48197.08550347222,7185.0,32890.0,81087.0,81160.0,0.0
C,XGBOOST,27__FG060,FG060,Sanitary,39969.32378472222,8106.0,54737.0,94706.0,84215.0,10491.0
C,XGBOOST,27__FG065,FG065,Lotion/Cream,31452.044270833332,4341.0,24261.0,55713.0,72901.0,0.0
C,XGBOOST,27__FG066,FG066,Lotion/Cream,10655.913628472224,2152.0,8546.0,19202.0,23659.0,0.0
C,XGBOOST,27__FG068,FG068,Lotion/Cream,19827.095703125,1678.0,14235.0,34062.0,50511.0,0.0
C,XGBOOST,27__FG072,FG072,Lotion/Cream,7940.314887152777,2157.0,6127.0,14067.0,10350.0,3717.0
C,XGBOOST,27__FG073,FG073,Lotion/Cream,26449.74826388889,5662.0,24177.0,50627.0,73466.0,0.0
C,XGBOOST,27__FG074,FG074,Lotion/Cream,7163.99658203125,2129.0,4995.0,12159.0,15507.0,0.0
C,XGBOOST,27__FG076,FG076,Talc,5970.8701171875,1488.0,6066.0,12037.0,8141.0,3896.0
C,XGBOOST,27__FG077,FG077,Talc,21140.527777777777,1957.0,18869.0,40010.0,43042.0,0.0
C,XGBOOST,27__FG078,FG078,Talc,8586.770562065973,4586.0,9738.0,18325.0,23967.0,0.0
C,XGBOOST,27__FG079,FG079,Talc,18763.87890625,2226.0,16612.0,35376.0,41102.0,0.0
C,XGBOOST,27__FG080,FG080,Talc,25763.749131944445,6127.0,29314.0,55078.0,63901.0,0.0
C,XGBOOST,27__FG083,FG083,Home Care,32607.520399305555,6418.0,22722.0,55330.0,101927.0,0.0
C,XGBOOST,27__FG085,FG085,Home Care,9125.873697916666,1956.0,9865.0,18991.0,11025.0,7966.0
C,XGBOOST,27__FG087,FG087,Home Care,38028.859375,4900.0,22647.0,60676.0,96091.0,0.0
C,XGBOOST,27__FG088,FG088,Home Care,27071.345269097223,4188.0,19528.0,46599.0,61826.0,0.0
C,XGBOOST,27__FG089,FG089,Home Care,19796.03515625,3428.0,23224.0,43020.0,48032.0,0.0
C,XGBOOST,27__FG091,FG091,Home Care,28715.604383680555,6149.0,26250.0,54966.0,72725.0,0.0
C,XGBOOST,27__FG092,FG092,Baby Care,19709.971788194445,2656.0,23680.0,43390.0,39225.0,4165.0
C,XGBOOST,27__FG093,FG093,Baby Care,8154.863444010417,1783.0,11297.0,19452.0,17918.0,1534.0
C,XGBOOST,27__FG101,FG101,Combo,6116.902886284723,5084.0,12220.0,18337.0,17790.0,547.0
C,XGBOOST,27__FG102,FG102,Combo,6150.940592447917,979.0,4670.0,10821.0,24004.0,0.0
C,XGBOOST,27__FG103,FG103,Combo,4981.297444661458,1410.0,6889.0,11870.0,8882.0,2988.0
C,XGBOOST,32__FG001,FG001,Soap,30083.413194444445,2938.0,17980.0,48063.0,76940.0,0.0
C,XGBOOST,32__FG002,FG002,Soap,67298.39453125,13626.0,78681.0,145979.0,93865.0,52114.0
C,XGBOOST,32__FG003,FG003,Soap,91986.58420138888,22183.0,114170.0,206157.0,249599.0,0.0
C,XGBOOST,32__FG005,FG005,Soap,42630.268663194445,11434.0,45538.0,88168.0,91739.0,0.0
C,XGBOOST,32__FG006,FG006,Soap,70067.29774305556,10000.0,87074.0,157141.0,120924.0,36217.0
C,XGBOOST,32__FG008,FG008,Soap,45615.70529513889,9211.0,53306.0,98922.0,80306.0,18616.0
C,XGBOOST,32__FG013,FG013,Soap,88693.11458333333,34040.0,122733.0,211426.0,278131.0,0.0
C,XGBOOST,32__FG014,FG014,Soap,67559.67230902778,9508.0,74816.0,142376.0,115523.0,26853.0
C,XGBOOST,32__FG016,FG016,Shampoo,28196.700520833332,4082.0,34158.0,62355.0,47741.0,14614.0
C,XGBOOST,32__FG018,FG018,Shampoo,35261.690755208336,8664.0,27470.0,62732.0,60978.0,1754.0
C,XGBOOST,32__FG019,FG019,Shampoo,64661.682291666664,17584.0,88712.0,153374.0,172121.0,0.0
C,XGBOOST,32__FG020,FG020,Shampoo,50593.489149305555,16348.0,60196.0,110789.0,101894.0,8895.0
C,XGBOOST,32__FG022,FG022,Shampoo,53779.64496527778,6582.0,44228.0,98008.0,105591.0,0.0
C,XGBOOST,32__FG024,FG024,Shampoo,41246.85373263889,7135.0,53881.0,95128.0,124758.0,0.0
C,XGBOOST,32__FG025,FG025,Shampoo,25375.866753472223,5623.0,33536.0,58912.0,63563.0,0.0
C,XGBOOST,32__FG026,FG026,Shampoo,40861.802083333336,12712.0,54936.0,95798.0,115319.0,0.0
C,XGBOOST,32__FG027,FG027,Shampoo,55043.670572916664,6162.0,46527.0,101571.0,144062.0,0.0
C,XGBOOST,32__FG028,FG028,Shampoo,39564.76996527778,11240.0,53442.0,93007.0,89843.0,3164.0
C,XGBOOST,32__FG030,FG030,Shampoo,48625.959635416664,4495.0,43396.0,92022.0,126296.0,0.0
C,XGBOOST,32__FG031,FG031,Shampoo,71118.52039930556,5867.0,53279.0,124398.0,164227.0,0.0
C,XGBOOST,32__FG032,FG032,Shampoo,16138.375651041666,1682.0,9751.0,25889.0,42437.0,0.0
C,XGBOOST,32__FG033,FG033,Shampoo,52956.510850694445,1884.0,26597.0,79554.0,88410.0,0.0
C,XGBOOST,32__FG035,FG035,Liquid Wash,46222.10590277778,12200.0,59963.0,106185.0,80817.0,25368.0
C,XGBOOST,32__FG036,FG036,Liquid Wash,48318.25,11401.0,35560.0,83878.0,138507.0,0.0
C,XGBOOST,32__FG038,FG038,Liquid Wash,38346.24435763889,3790.0,54918.0,93264.0,64570.0,28694.0
C,XGBOOST,32__FG039,FG039,Liquid Wash,16459.2705078125,3031.0,10712.0,27171.0,38446.0,0.0
C,XGBOOST,32__FG040,FG040,Liquid Wash,24904.225043402777,1525.0,23939.0,48843.0,34052.0,14791.0
C,XGBOOST,32__FG041,FG041,Liquid Wash,17488.18435329861,2981.0,12308.0,29796.0,31425.0,0.0
C,XGBOOST,32__FG043,FG043,Liquid Wash,45873.8046875,4378.0,57897.0,103771.0,95280.0,8491.0
C,XGBOOST,32__FG046,FG046,Diaper,73029.17621527778,9631.0,94832.0,167861.0,187768.0,0.0
C,XGBOOST,32__FG047,FG047,Diaper,22427.528211805555,3418.0,21360.0,43788.0,60582.0,0.0
C,XGBOOST,32__FG050,FG050,Diaper,30023.979600694445,8267.0,40293.0,70317.0,37693.0,32624.0
C,XGBOOST,32__FG056,FG056,Sanitary,35297.64236111111,3169.0,17288.0,52586.0,85061.0,0.0
C,XGBOOST,32__FG057,FG057,Sanitary,39262.57986111111,8353.0,41072.0,80335.0,85170.0,0.0
C,XGBOOST,32__FG067,FG067,Lotion/Cream,32413.539713541668,3642.0,43619.0,76033.0,69330.0,6703.0
C,XGBOOST,32__FG070,FG070,Lotion/Cream,30157.337456597223,4266.0,30402.0,60559.0,40948.0,19611.0
C,XGBOOST,32__FG074,FG074,Lotion/Cream,8464.357801649305,2217.0,6167.0,14631.0,15012.0,0.0
C,XGBOOST,32__FG075,FG075,Lotion/Cream,8804.982421875,2438.0,11243.0,20048.0,11792.0,8256.0
C,XGBOOST,32__FG076,FG076,Talc,6593.692057291667,816.0,6091.0,12685.0,8279.0,4406.0
C,XGBOOST,32__FG078,FG078,Talc,9048.832248263889,1397.0,7128.0,16177.0,25068.0,0.0
C,XGBOOST,32__FG079,FG079,Talc,19797.412977430555,2314.0,17492.0,37289.0,41248.0,0.0
C,XGBOOST,32__FG081,FG081,Talc,6666.37939453125,2655.0,10877.0,17543.0,13979.0,3564.0
C,XGBOOST,32__FG083,FG083,Home Care,38651.190104166664,3994.0,19454.0,58105.0,89102.0,0.0
C,XGBOOST,32__FG084,FG084,Home Care,32124.10568576389,3726.0,35850.0,67974.0,47050.0,20924.0
C,XGBOOST,32__FG085,FG085,Home Care,10032.316840277776,2273.0,11302.0,21334.0,11061.0,10273.0
C,XGBOOST,32__FG087,FG087,Home Care,42884.858506944445,7321.0,27334.0,70219.0,103002.0,0.0
C,XGBOOST,32__FG088,FG088,Home Care,32639.80251736111,5359.0,24943.0,57583.0,61113.0,0.0
C,XGBOOST,32__FG089,FG089,Home Care,22793.208984375,4671.0,28984.0,51777.0,47023.0,4754.0
C,XGBOOST,32__FG091,FG091,Home Care,32964.11675347222,7117.0,32389.0,65353.0,72816.0,0.0
C,XGBOOST,32__FG096,FG096,Baby Care,8008.736545138889,833.0,3770.0,11779.0,13798.0,0.0
C,XGBOOST,32__FG097,FG097,Baby Care,10118.900716145834,1503.0,7574.0,17693.0,23653.0,0.0
C,XGBOOST,32__FG099,FG099,Combo,7689.173394097223,4190.0,10598.0,18287.0,18113.0,174.0
C,XGBOOST,32__FG100,FG100,Combo,6099.786295572917,509.0,3356.0,9456.0,8148.0,1308.0
C,XGBOOST,32__FG102,FG102,Combo,6783.613878038194,750.0,4820.0,11604.0,24307.0,0.0
C,XGBOOST,32__FG103,FG103,Combo,5383.389865451389,1142.0,6525.0,11908.0,8459.0,3449.0
C,XGBOOST,34__FG004,FG004,Soap,52553.37717013889,6256.0,44795.0,97348.0,132620.0,0.0
C,XGBOOST,34__FG005,FG005,Soap,42525.102430555555,9255.0,41858.0,84383.0,101342.0,0.0
C,XGBOOST,34__FG006,FG006,Soap,68367.24175347222,11874.0,91636.0,160003.0,112600.0,47403.0
C,XGBOOST,34__FG012,FG012,Soap,33537.896484375,8437.0,49800.0,83338.0,90825.0,0.0
C,XGBOOST,34__FG017,FG017,Shampoo,39111.71440972222,5858.0,31932.0,71044.0,63962.0,7082.0
C,XGBOOST,34__FG018,FG018,Shampoo,34961.456380208336,3775.0,17760.0,52721.0,67143.0,0.0
C,XGBOOST,34__FG019,FG019,Shampoo,63913.56076388889,10836.0,85402.0,149316.0,154944.0,0.0
C,XGBOOST,34__FG020,FG020,Shampoo,49312.362413194445,8755.0,48205.0,97517.0,112728.0,0.0
C,XGBOOST,34__FG022,FG022,Shampoo,53586.197916666664,8641.0,49724.0,103310.0,89000.0,14310.0
C,XGBOOST,34__FG023,FG023,Shampoo,42582.239149305555,5067.0,26358.0,68940.0,134409.0,0.0
C,XGBOOST,34__FG025,FG025,Shampoo,26067.671440972223,7915.0,36589.0,62657.0,63356.0,0.0
C,XGBOOST,34__FG026,FG026,Shampoo,41377.07595486111,13055.0,55811.0,97188.0,111981.0,0.0
C,XGBOOST,34__FG028,FG028,Shampoo,39580.08984375,6202.0,44463.0,84043.0,88471.0,0.0
C,XGBOOST,34__FG029,FG029,Shampoo,20405.455078125,1409.0,20454.0,40859.0,44072.0,0.0
C,XGBOOST,34__FG030,FG030,Shampoo,49968.875,9123.0,49098.0,99067.0,118199.0,0.0
C,XGBOOST,34__FG032,FG032,Shampoo,16373.322157118057,2831.0,10472.0,26845.0,38785.0,0.0
C,XGBOOST,34__FG033,FG033,Shampoo,52585.21875,5960.0,32253.0,84838.0,88639.0,0.0
C,XGBOOST,34__FG037,FG037,Liquid Wash,20135.15256076389,6440.0,26575.0,46710.0,41401.0,5309.0
C,XGBOOST,34__FG038,FG038,Liquid Wash,37733.30078125,8134.0,55930.0,93663.0,68702.0,24961.0
C,XGBOOST,34__FG039,FG039,Liquid Wash,15228.345052083334,2710.0,8801.0,24029.0,39089.0,0.0
C,XGBOOST,34__FG043,FG043,Liquid Wash,45086.845052083336,3113.0,52709.0,97796.0,112795.0,0.0
C,XGBOOST,34__FG047,FG047,Diaper,20826.919487847223,12644.0,28611.0,49438.0,60366.0,0.0
C,XGBOOST,34__FG051,FG051,Diaper,20425.383463541668,14168.0,33913.0,54338.0,37281.0,17057.0
C,XGBOOST,34__FG052,FG052,Diaper,66878.73611111111,5683.0,50269.0,117148.0,101733.0,15415.0
C,XGBOOST,34__FG053,FG053,Diaper,51849.15625,9673.0,51152.0,103001.0,164706.0,0.0
C,XGBOOST,34__FG056,FG056,Sanitary,37046.85590277778,2496.0,14845.0,51892.0,91420.0,0.0
C,XGBOOST,34__FG058,FG058,Sanitary,49296.625,7288.0,33580.0,82877.0,86019.0,0.0
C,XGBOOST,34__FG061,FG061,Sanitary,23884.559678819445,3218.0,30287.0,54172.0,44059.0,10113.0
C,XGBOOST,34__FG063,FG063,Sanitary,53148.678819444445,10190.0,52709.0,105858.0,65838.0,40020.0
C,XGBOOST,34__FG066,FG066,Lotion/Cream,11231.144856770834,1124.0,8986.0,20217.0,21720.0,0.0
C,XGBOOST,34__FG067,FG067,Lotion/Cream,30330.89084201389,2494.0,38891.0,69222.0,71137.0,0.0
C,XGBOOST,34__FG068,FG068,Lotion/Cream,20813.283203125,2109.0,12516.0,33329.0,54717.0,0.0
C,XGBOOST,34__FG070,FG070,Lotion/Cream,26623.869574652777,9092.0,32166.0,58790.0,39875.0,18915.0
C,XGBOOST,34__FG074,FG074,Lotion/Cream,7326.35400390625,1890.0,5065.0,12391.0,14151.0,0.0
C,XGBOOST,34__FG076,FG076,Talc,5447.270236545139,1456.0,6177.0,11624.0,8154.0,3470.0
C,XGBOOST,34__FG077,FG077,Talc,20001.240668402777,2140.0,18141.0,38142.0,36563.0,1579.0
C,XGBOOST,34__FG079,FG079,Talc,16924.168511284723,1468.0,15007.0,31931.0,42458.0,0.0
C,XGBOOST,34__FG081,FG081,Talc,5825.253960503473,2801.0,9791.0,15616.0,13630.0,1986.0
C,XGBOOST,34__FG087,FG087,Home Care,40599.51388888889,2295.0,18535.0,59135.0,103950.0,0.0
C,XGBOOST,34__FG089,FG089,Home Care,20742.522786458332,4491.0,23851.0,44594.0,53227.0,0.0
C,XGBOOST,34__FG090,FG090,Home Care,14284.341145833334,7126.0,23791.0,38075.0,32728.0,5347.0
C,XGBOOST,34__FG091,FG091,Home Care,31520.709852430555,6913.0,33180.0,64701.0,75594.0,0.0
C,XGBOOST,34__FG092,FG092,Baby Care,20905.65993923611,1144.0,24837.0,45743.0,37598.0,8145.0
C,XGBOOST,34__FG098,FG098,Baby Care,10360.411675347224,1848.0,10482.0,20842.0,19269.0,1573.0
C,XGBOOST,34__FG101,FG101,Combo,6738.618055555556,1541.0,8729.0,15468.0,18078.0,0.0
C,XGBOOST,35__FG002,FG002,Soap,61877.29253472222,5467.0,65282.0,127159.0,87005.0,40154.0
C,XGBOOST,35__FG012,FG012,Soap,34371.49587673611,23555.0,67092.0,101463.0,93546.0,7917.0
C,XGBOOST,35__FG013,FG013,Soap,87703.54513888889,32332.0,125882.0,213586.0,283337.0,0.0
C,XGBOOST,35__FG018,FG018,Shampoo,39591.26519097222,14143.0,33939.0,73530.0,68495.0,5035.0
C,XGBOOST,35__FG019,FG019,Shampoo,70137.30729166667,16618.0,93769.0,163906.0,171221.0,0.0
C,XGBOOST,35__FG020,FG020,Shampoo,55709.854600694445,24535.0,76531.0,132241.0,108536.0,23705.0
C,XGBOOST,35__FG021,FG021,Shampoo,50765.337239583336,7652.0,48264.0,99029.0,50179.0,48850.0
C,XGBOOST,35__FG022,FG022,Shampoo,60564.29340277778,13308.0,53684.0,114248.0,100530.0,13718.0
C,XGBOOST,35__FG024,FG024,Shampoo,45408.83984375,19288.0,72265.0,117674.0,133096.0,0.0
C,XGBOOST,35__FG026,FG026,Shampoo,45085.133680555555,12640.0,57725.0,102810.0,117171.0,0.0
C,XGBOOST,35__FG027,FG027,Shampoo,60733.077256944445,25258.0,75869.0,136602.0,132209.0,4393.0
C,XGBOOST,35__FG031,FG031,Shampoo,76151.62326388889,17025.0,67793.0,143945.0,150695.0,0.0
C,XGBOOST,35__FG034,FG034,Liquid Wash,48166.244791666664,16414.0,64580.0,112746.0,148789.0,0.0
C,XGBOOST,35__FG036,FG036,Liquid Wash,45533.03515625,26308.0,43003.0,88536.0,119226.0,0.0
C,XGBOOST,35__FG037,FG037,Liquid Wash,20680.32248263889,2925.0,27741.0,48421.0,45697.0,2724.0
C,XGBOOST,35__FG040,FG040,Liquid Wash,22877.297960069445,9544.0,30134.0,53011.0,33093.0,19918.0
C,XGBOOST,35__FG042,FG042,Liquid Wash,25874.68728298611,12940.0,37952.0,63827.0,56671.0,7156.0
C,XGBOOST,35__FG044,FG044,Diaper,52142.720052083336,16001.0,52501.0,104644.0,59226.0,45418.0
C,XGBOOST,35__FG047,FG047,Diaper,21441.218315972223,6957.0,21966.0,43407.0,58325.0,0.0
C,XGBOOST,35__FG048,FG048,Diaper,38976.223958333336,12160.0,55034.0,94010.0,65399.0,28611.0
C,XGBOOST,35__FG049,FG049,Diaper,73397.95225694444,50114.0,116172.0,189570.0,104400.0,85170.0
C,XGBOOST,35__FG051,FG051,Diaper,20918.83984375,7693.0,27915.0,48834.0,43138.0,5696.0
C,XGBOOST,35__FG052,FG052,Diaper,70025.55078125,13421.0,57771.0,127797.0,98530.0,29267.0
C,XGBOOST,35__FG055,FG055,Diaper,19032.536458333332,3759.0,18351.0,37384.0,37187.0,197.0
C,XGBOOST,35__FG057,FG057,Sanitary,35469.38628472222,12600.0,40976.0,76445.0,94617.0,0.0
C,XGBOOST,35__FG060,FG060,Sanitary,37974.153645833336,7771.0,50808.0,88782.0,87500.0,1282.0
C,XGBOOST,35__FG063,FG063,Sanitary,44581.110677083336,10218.0,48855.0,93436.0,69027.0,24409.0
C,XGBOOST,35__FG064,FG064,Lotion/Cream,26927.22243923611,11676.0,45784.0,72711.0,55621.0,17090.0
C,XGBOOST,35__FG068,FG068,Lotion/Cream,21539.684461805555,6605.0,19529.0,41069.0,55610.0,0.0
C,XGBOOST,35__FG071,FG071,Lotion/Cream,24569.079644097223,4772.0,31798.0,56367.0,55846.0,521.0
C,XGBOOST,35__FG072,FG072,Lotion/Cream,8547.012586805555,3483.0,7472.0,16019.0,9559.0,6460.0
C,XGBOOST,35__FG075,FG075,Lotion/Cream,8736.327690972223,3396.0,11259.0,19995.0,12885.0,7110.0
C,XGBOOST,35__FG076,FG076,Talc,5997.795952690973,1193.0,5991.0,11989.0,9161.0,2828.0
C,XGBOOST,35__FG077,FG077,Talc,21864.599175347223,5568.0,23060.0,44925.0,39877.0,5048.0
C,XGBOOST,35__FG079,FG079,Talc,19647.384114583332,2395.0,18113.0,37760.0,42531.0,0.0
C,XGBOOST,35__FG083,FG083,Home Care,33903.526692708336,4098.0,17659.0,51563.0,91176.0,0.0
C,XGBOOST,35__FG086,FG086,Home Care,17274.338541666668,5253.0,21952.0,39226.0,46935.0,0.0
C,XGBOOST,35__FG087,FG087,Home Care,39919.47612847222,10317.0,26285.0,66204.0,96521.0,0.0
C,XGBOOST,35__FG088,FG088,Home Care,29538.915147569445,9002.0,28695.0,58234.0,66555.0,0.0
C,XGBOOST,35__FG090,FG090,Home Care,13111.555447048611,2003.0,16426.0,29538.0,29828.0,0.0
C,XGBOOST,35__FG093,FG093,Baby Care,8055.031684027777,4027.0,13425.0,21480.0,19371.0,2109.0
C,XGBOOST,35__FG094,FG094,Baby Care,9553.493706597224,1397.0,8403.0,17956.0,24635.0,0.0
C,XGBOOST,35__FG096,FG096,Baby Care,7130.528537326389,2050.0,5378.0,12509.0,16704.0,0.0
C,XGBOOST,35__FG097,FG097,Baby Care,8903.808268229166,1350.0,6099.0,15003.0,20725.0,0.0
C,XGBOOST,35__FG100,FG100,Combo,5982.900227864583,1042.0,4233.0,10216.0,8045.0,2171.0
C,XGBOOST,35__FG101,FG101,Combo,6459.676812065973,3589.0,10479.0,16939.0,14586.0,2353.0
C,XGBOOST,35__FG102,FG102,Combo,6492.555230034723,2185.0,5648.0,12141.0,25605.0,0.0
C,XGBOOST,40__FG002,FG002,Soap,53490.20703125,13755.0,65462.0,118952.0,88407.0,30545.0
C,XGBOOST,40__FG004,FG004,Soap,44865.083333333336,4332.0,40224.0,85089.0,120213.0,0.0
C,XGBOOST,40__FG012,FG012,Soap,28177.00564236111,5566.0,39378.0,67555.0,97332.0,0.0
C,XGBOOST,40__FG014,FG014,Soap,55431.04861111111,6960.0,56848.0,112279.0,118001.0,0.0
C,XGBOOST,40__FG020,FG020,Shampoo,40565.212239583336,5787.0,39591.0,80156.0,99844.0,0.0
C,XGBOOST,40__FG023,FG023,Shampoo,32714.842447916668,4483.0,23021.0,55736.0,111661.0,0.0
C,XGBOOST,40__FG024,FG024,Shampoo,33259.444227430555,6103.0,41580.0,74839.0,114873.0,0.0
C,XGBOOST,40__FG025,FG025,Shampoo,21678.270616319445,6452.0,29575.0,51253.0,57384.0,0.0
C,XGBOOST,40__FG027,FG027,Shampoo,42420.11111111111,11459.0,46809.0,89229.0,125459.0,0.0
C,XGBOOST,40__FG029,FG029,Shampoo,15703.618272569443,1829.0,14915.0,30619.0,41537.0,0.0
C,XGBOOST,40__FG030,FG030,Shampoo,39355.68706597222,7769.0,39254.0,78610.0,114363.0,0.0
C,XGBOOST,40__FG031,FG031,Shampoo,58004.72222222222,5302.0,43972.0,101977.0,154287.0,0.0
C,XGBOOST,40__FG035,FG035,Liquid Wash,27665.90234375,9258.0,39690.0,67356.0,75260.0,0.0
C,XGBOOST,40__FG036,FG036,Liquid Wash,33436.719401041664,3113.0,20946.0,54383.0,113625.0,0.0
C,XGBOOST,40__FG040,FG040,Liquid Wash,15963.963975694443,1427.0,15262.0,31226.0,29080.0,2146.0
C,XGBOOST,40__FG041,FG041,Liquid Wash,10757.1083984375,2681.0,8060.0,18817.0,25347.0,0.0
C,XGBOOST,40__FG042,FG042,Liquid Wash,17849.263780381945,2716.0,19970.0,37819.0,55696.0,0.0
C,XGBOOST,40__FG044,FG044,Diaper,41340.31423611111,4387.0,34703.0,76043.0,50859.0,25184.0
C,XGBOOST,40__FG045,FG045,Diaper,58948.634114583336,8218.0,29832.0,88781.0,107294.0,0.0
C,XGBOOST,40__FG048,FG048,Diaper,30233.060980902777,6825.0,43105.0,73338.0,62514.0,10824.0
C,XGBOOST,40__FG050,FG050,Diaper,21346.021918402777,6163.0,27509.0,48855.0,34949.0,13906.0
C,XGBOOST,40__FG052,FG052,Diaper,56261.276475694445,14519.0,55777.0,112038.0,87395.0,24643.0
C,XGBOOST,40__FG054,FG054,Diaper,60439.721354166664,13953.0,58275.0,118715.0,115297.0,3418.0
C,XGBOOST,40__FG056,FG056,Sanitary,26583.911024305555,4008.0,12869.0,39453.0,76452.0,0.0
C,XGBOOST,40__FG057,FG057,Sanitary,28574.991319444445,4066.0,25973.0,54548.0,75355.0,0.0
C,XGBOOST,40__FG058,FG058,Sanitary,38149.782552083336,2406.0,21481.0,59631.0,83889.0,0.0
C,XGBOOST,40__FG059,FG059,Sanitary,13256.207139756943,2911.0,14842.0,28098.0,47093.0,0.0
C,XGBOOST,40__FG060,FG060,Sanitary,32725.17578125,9297.0,44204.0,76929.0,89291.0,0.0
C,XGBOOST,40__FG062,FG062,Sanitary,15435.489691840276,2418.0,16824.0,32259.0,24637.0,7622.0
